sampleRate	unanimous total	unanimous%	unanimousAvgLoss	defaultApproxTotal	defaultApprox%	defaultApproxAvgLoss	landslideTotal	landslide%	landslideApproxAvgLoss	ambiguousTotal	ambiguous%	ambiguousAvgLoss	noVotesTotal	noVotes%	noVotesAvgLoss
0.0020	4271	0.2662140014048232	0.011918280876923886	1255	0.0	0.034462787919657546	2557	0.3007430582714118	0.008460009803901596	0	NaN	NaN	14	1.0	0.0	3	1.0	0.0
0.0030	2883	0.387443635102324	0.0065074462519864335	52	0.0	0.031468283473437726	5140	0.26284046692607005	0.009017912275735522	0	NaN	NaN	20	1.0	0.0	5	1.0	0.0
0.0040	2035	0.5110565110565111	0.003539327779402154	0	NaN	NaN	6034	0.3279748094133245	0.007623797372262631	0	NaN	NaN	25	1.0	0.0	6	1.0	0.0
0.0050	2145	0.4037296037296037	0.004994140722014246	0	NaN	NaN	5927	0.34941791800236205	0.00797809145362684	0	NaN	NaN	20	1.0	0.0	8	1.0	0.0
0.0060	1696	0.44752358490566035	0.00540863064328554	0	NaN	NaN	6372	0.2815442561205273	0.009438751326443376	0	NaN	NaN	23	1.0	0.0	9	1.0	0.0
0.0070	1590	0.4188679245283019	0.005330299088115915	0	NaN	NaN	6477	0.3219082908754053	0.007890819193513279	0	NaN	NaN	22	1.0	0.0	11	1.0	0.0
0.0080	1371	0.41721371261852663	0.0061937174895601915	0	NaN	NaN	6694	0.31924111144308337	0.007372431374480527	0	NaN	NaN	22	1.0	0.0	13	1.0	0.0
0.0090	1425	0.56	0.003956705369038848	0	NaN	NaN	6643	0.3498419388830348	0.00697257361827495	0	NaN	NaN	18	1.0	0.0	14	1.0	0.0
0.01	1498	0.5246995994659546	0.0037574266340165657	0	NaN	NaN	6569	0.3787486679859948	0.006519299818977641	0	NaN	NaN	17	1.0	0.0	16	1.0	0.0
1.0E-4	708	0.1751412429378531	0.012894252510195884	7391	0.0	0.09005636199372512	0	NaN	NaN	0	NaN	NaN	1	1.0	0.0	0	NaN	NaN
2.0E-4	1135	0.307488986784141	0.009183032828118167	6963	0.0	0.073950278851793	0	NaN	NaN	0	NaN	NaN	2	1.0	0.0	0	NaN	NaN
3.0E-4	1842	0.250814332247557	0.011499960411820945	6255	0.0	0.06951943063194412	0	NaN	NaN	0	NaN	NaN	3	1.0	0.0	0	NaN	NaN
4.0E-4	2316	0.22279792746113988	0.011628184208233082	5780	0.0	0.06179933248617758	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	0	NaN	NaN
5.0E-4	2996	0.21762349799732977	0.011282991169207775	5085	0.0	0.0566911224834797	14	0.0	0.017067034747753087	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
6.0E-4	2750	0.18327272727272728	0.0130494964516612	5208	0.0	0.06259772795371192	137	0.23357664233576642	0.012119055814474651	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
7.0E-4	3050	0.24688524590163935	0.010488926807752484	4885	0.0	0.047174806581149864	159	0.20754716981132076	0.00588412696302391	0	NaN	NaN	5	1.0	0.0	1	1.0	0.0
8.0E-4	3530	0.2263456090651558	0.012090351720520441	4360	2.2935779816513763E-4	0.04304187490578066	203	0.3645320197044335	0.005574044705212693	0	NaN	NaN	6	1.0	0.0	1	1.0	0.0
9.0E-4	3679	0.23783636857841806	0.010208389796518445	4255	2.3501762632197415E-4	0.03677149578682102	158	0.46835443037974683	0.004004360856676623	0	NaN	NaN	7	1.0	0.0	1	1.0	0.0
0.0010	3609	0.200332502078138	0.013099666231045817	3786	2.641310089804543E-4	0.038730346633397986	696	0.42528735632183906	0.005872795224302294	0	NaN	NaN	8	1.0	0.0	1	1.0	0.0
0.0020	4539	0.2696629213483146	0.01114556823746883	1265	0.0	0.029316799076694756	2279	0.36638876700307155	0.007001177830663486	0	NaN	NaN	14	1.0	0.0	3	1.0	0.0
0.0030	2741	0.2707041225829989	0.010965679958805475	234	0.0	0.029962037002443934	5100	0.33980392156862743	0.008551437461777322	0	NaN	NaN	20	1.0	0.0	5	1.0	0.0
0.0040	2139	0.3155680224403927	0.007203222053778891	0	NaN	NaN	5932	0.3263654753877276	0.00836723454408332	0	NaN	NaN	23	1.0	0.0	6	1.0	0.0
0.0050	1934	0.4312306101344364	0.005473890089267034	0	NaN	NaN	6136	0.2925358539765319	0.0088883625322369	0	NaN	NaN	22	1.0	0.0	8	1.0	0.0
0.0060	2487	0.35424205870526737	0.007061336996862794	0	NaN	NaN	5583	0.26849364141142756	0.009353158955679718	0	NaN	NaN	21	1.0	0.0	9	1.0	0.0
